iteration,drag,lift,side,pressure_drag,viscous_drag
44,117.1001957633181,345.20886574179264,-0.0003850846950070721,92.61631573251631,24.404078933129078
45,117.07715977682702,344.95002316228874,-0.0017262729994081962,92.64419476099779,24.411048690249448
46,117.15048344554549,345.1376185232303,0.008836599374866723,92.67174772270957,24.417936930677392
47,117.19839387813415,345.3005589056774,0.006523228784134197,92.69897843125435,24.424744607813587
48,117.30879793084081,345.29058661303634,-0.015763921569842493,92.7258906556318,24.43147266390795
49,117.30720997218248,345.38837961257167,0.014765403497258958,92.75248812076025,24.438122030190062
50,117.23554084963692,345.3616538191633,0.013800913541474516,92.7787745079922,24.44469362699805
51,117.37314267713975,345.46761783262184,-0.0062556270150952945,92.8047534556239,24.451188363905974
52,117.37051700217411,345.4983940719887,0.00395803533437409,92.83042855939891,24.457607139849728
53,117.38834980013088,345.6538741949818,0.004940301862827388,92.85580337300581,24.463950843251453
54,117.48480171140429,345.6298605787119,0.0026067376582390714,92.88088140857005,24.470220352142512
55,117.5373920862701,345.68502836365224,-0.0055030515384542015,92.90566613714002,24.476416534285004
56,117.56363748699877,345.673047180425,-0.006716233679380516,92.93016098916755,24.482540247291887
57,117.50595601345934,345.7144358975781,-0.0002555407099144528,92.9543693549827,24.488592338745676
58,117.56291653643063,345.7657625267497,0.011727290192593647,92.97829458526297,24.494573646315743
59,117.62502220889976,345.8783276609154,0.005436001545944324,93.00193999149712,24.50048499787428
60,117.68694449265105,345.8589842892737,-0.0037061433208610594,93.02530884644348,24.50632721161087
61,117.6435476821935,345.9612295106521,0.007716987106483448,93.04840438458294,24.512101096145734
62,117.68719814617198,346.14896257957946,-0.028485426206300755,93.07122980256666,24.517807450641666
63,117.66977911770883,346.09700754594326,0.011487657003721034,93.09378825965848,24.52344706491462
64,117.69354484820985,346.04513228140934,-0.017397137787780997,93.1160828781722,24.52902071954305
65,117.82188974071431,346.21072283179143,-0.0036244094140313217,93.13811674390375,24.534529185975938
66,117.87663703910378,346.1249115614399,-0.011196698946261439,93.15989290655833,24.53997322663958
67,117.83244374413106,346.03696512124424,-0.012946814757209059,93.18141438017244,24.54535359504311
68,117.91310198515097,346.1613565331952,0.011608267873785194,93.20268414353112,24.55067103588278
69,117.90755430929156,346.13386448343067,-0.004677012013118913,93.2237051405802,24.55592628514505
70,117.88343391387721,346.2964723289893,0.003465038817307158,93.24448028083378,24.561120070208446
71,117.95965139775774,346.3666786900791,-0.0004692057887918407,93.265012439777,24.56625310994425
72,118.0440535296203,346.53948327204427,0.004770408272231214,93.28530445926393,24.57132611481598
73,117.99061284647368,346.47124175802304,0.0007682189106025536,93.30535914791096,24.57633978697774
74,118.09557508741574,346.46683992428365,-0.012829922241885696,93.32517928148559,24.581294820371397
75,117.91098461141152,346.5895667784381,0.0099626681944714,93.34476760329052,24.58619190082263
76,118.10739000794625,346.3847406353632,-0.004937565831613125,93.36412682454343,24.59103170613586
77,118.09466810689216,346.6184732585627,-0.01556581898659751,93.38325962475224,24.59581490618806
78,118.09908786466092,346.6988661394415,-0.004281151609659125,93.4021686520859,24.600542163021476
79,118.14205406435171,346.5560676891399,0.01500759790634311,93.42085652374104,24.60521413093526
80,118.06122434841275,346.80260199939903,0.008502217421134928,93.4393258263041,24.609831456576025
81,118.17246855881307,346.7745224346748,-0.003486521344078592,93.45757911610941,24.614394779027354
82,118.22387330154584,346.75015918068345,-0.003492577043184288,93.47561891959303,24.618904729898258
83,118.30219758158412,346.8695471374118,-0.003216350512173826,93.49344773364237,24.623361933410592
84,118.22439774353055,347.0357296616756,0.02076747983560841,93.5110680259418,24.62776700648545
85,118.23162155697048,346.9033847884909,0.0038193545223155333,93.52848223531423,24.632120558828557
86,118.2684233713158,346.9430702916895,0.004300416471910697,93.54569277205867,24.636423193014668
87,118.36047967341682,346.92046107532275,0.010302834540318422,93.56270201828379,24.640675504570947
88,118.35208213699258,346.92284404327154,0.002387891590265135,93.5795123282377,24.644878082059424
89,118.32983152637884,347.09050859760055,-0.002590421458207031,93.59612602863369,24.649031507158423
90,118.40240103486391,346.9884777645558,-0.001963498490849783,93.61254541897243,24.653136354743108
91,118.40175602927404,347.0952091664997,-0.0007160125941406395,93.62877277186008,24.65719319296502
92,118.46524840263137,347.0834313419986,-0.0003722223650984159,93.64481033332298,24.661202583330745
93,118.40138012401187,347.19176703776094,0.007276295436369798,93.66066032311838,24.665165080779595
94,118.43952199423002,347.21159490437776,0.0005194588580729944,93.67632493504182,24.669081233760455
95,118.45548074878809,347.2990108692026,0.007326400772155793,93.69180633723069,24.672951584307672
96,118.42085319303239,347.20596839316835,-0.0008071658010858232,93.70710667246432,24.67677666811608
97,118.52754242724453,347.25560183319635,0.0007863519031609059,93.72222805846059,24.680557014615147
98,118.54426426199133,347.22897670108495,-0.019982006845321077,93.73717258816906,24.684293147042265
99,118.54971275501384,347.3014878696093,0.009163276747024815,93.75194233006057,24.687985582515143
100,118.55574665903029,347.39664013698035,0.003464884758979927,93.76653932841367,24.691634832103418
101,118.51450257732681,347.4561148217679,0.009980101098596523,93.78096560359744,24.69524140089936
102,118.5818128927547,347.3505606017644,-0.028962553781936892,93.7952231523512,24.6988057880878
103,118.6030651692438,347.5223624098198,0.020883747047807277,93.80931394806085,24.702328487015212
104,118.59722717136884,347.5893906003088,-0.0013958962815517376,93.82323994103203,24.705809985258007
105,118.64620397077078,347.5418490009411,0.011081828167375166,93.83700305876006,24.709250764690015
106,118.69118774739609,347.68644494886286,-0.010399059271255309,93.85060520619669,24.712651301549172
107,118.78180378655149,347.50162105964034,0.006127739050625697,93.8640482660138,24.71601206650345
108,118.71252758741214,347.49087392843745,-0.010534155631736562,93.87733409886398,24.719333524715996
109,118.73277788749549,347.47477331509845,-0.006237689606958051,93.89046454363802,24.722616135909504
110,118.73207972518796,347.7630849184383,0.019140313538667863,93.90344141771949,24.725860354429873
111,118.65556757972199,347.7217901234406,-0.0019068240076334658,93.91626651723624,24.72906662930906
112,118.7656894865195,347.6907458683631,0.002174328731797229,93.92894161730904,24.73223540432726
113,118.78534307420745,347.7430573561995,0.008700677306887542,93.94146847229722,24.735367118074304
114,118.92061978958255,347.65580656345645,0.004956818879726046,93.95384881604153,24.738462204010382
115,118.80277785628364,347.96641337323706,0.0015041890514357642,93.96608436210413,24.74152109052603
116,118.84222592664769,347.80572321856926,0.003649610024662254,93.97817680400574,24.744544201001435
117,118.83998236563029,347.82849723929627,0.02403415585238275,93.99012781546006,24.747531953865014
118,118.79767246289292,347.9018979473842,-0.0005761879703358539,94.00193905060537,24.750484762651343
119,118.92745718045019,347.90614212200694,0.002010990467149675,94.01361214423358,24.753403036058394
120,118.9219458508922,347.9091336170165,0.010506543960076121,94.0251487120164,24.7562871780041
121,118.93775963343599,347.8512861047139,0.011055259329579839,94.03655035072906,24.759137587682265
122,118.86642534293411,347.97528522698155,0.011870303055603802,94.04781863847123,24.761954659617807
123,118.9955510921462,348.1109187915059,0.0063873022202918465,94.05895513488551,24.764738783721377
124,118.86866757772667,348.0905276984684,-0.011430049127304836,94.06996138137325,24.76749034534331
125,118.98128591893453,348.13263725991277,0.01633431532301096,94.08083890130793,24.770209725326982
126,119.07448501788473,347.98632703435266,-0.01146345393018688,94.09158920024603,24.77289730006151
127,118.9282928659311,347.9698543064693,0.0030263546523903325,94.10221376613535,24.775553441533837
128,118.9622025235466,348.0605172782308,-0.007542758500193579,94.112714069521,24.77817851738025
129,119.0080399724117,348.0963575621487,-0.0006413834659299254,94.12309156374894,24.780772890937236
130,118.99026784127322,348.20051865759206,0.003287624103034804,94.13334768516711,24.783336921291777
131,118.95013883299806,347.99843696526904,0.003213572154502731,94.14348385332426,24.785870963331064
132,119.04317860563653,348.2768185675172,0.0042192075423528475,94.15350147116641,24.788375367791602
133,118.99856368261001,348.1622064689257,0.016137112690586472,94.16340192523107,24.790850481307768
134,119.08713872412197,348.1608638442313,0.004535343015139798,94.1731865858391,24.793296646459776
135,119.0291217887518,348.13399036879173,-0.002441566352906487,94.18285680728441,24.795714201821102
136,119.1640790999872,348.10229419631474,0.009640871682883573,94.19241392802138,24.798103482005345
137,119.05876637103084,348.32004244538643,0.011894704889246406,94.20185927085015,24.800464817712538
138,119.09303166532523,348.27934477018556,-0.012276078151369925,94.21119414309969,24.802798535774922
139,119.16087710798269,348.1893598420797,0.00597400069849858,94.22041983680873,24.805104959202183
140,119.06958706692608,348.2078169959062,0.007011727423108983,94.22953762890464,24.80738440722616
141,119.15329655245051,348.30321863693615,-0.002975635033599919,94.2385487813801,24.809637195345026
142,119.21793989021677,348.482055085201,0.013757068133116196,94.24745454146786,24.811863635366965
143,119.08273537688792,348.34601411849974,-0.0015005558703252674,94.25625614181327,24.814064035453317
144,119.18273725181868,348.2645764197933,0.0012557645347154225,94.26495480064496,24.81623870016124
145,119.19676657744263,348.38301543432993,-0.0017307182428386962,94.27355172194343,24.81838793048586
146,119.23300292293997,348.39850681463,0.00015579047581467534,94.28204809560773,24.820512023901934
147,119.14207763250364,348.2220285658792,-0.010962750868952018,94.2904450976201,24.822611274405023
148,119.14779133777765,348.45069783638485,-0.014400508825942944,94.29874389020871,24.824685972552178
149,119.24967740396133,348.4536378540925,0.015945050632249724,94.30694562200867,24.826736405502167
150,119.24807439943702,348.54469168648455,-0.008469613483183279,94.31505142822084,24.82876285705521
151,119.25527483825965,348.653607679961,-0.009913923494563073,94.32306243076907,24.830765607692268
152,119.26947931436167,348.6123279253282,-0.021533901136037148,94.33097973845541,24.832744934613853
153,119.2274455239471,348.51702071233376,-0.006389617476895022,94.33880444711366,24.834701111778415
154,119.28223390057691,348.46615838946434,-0.013230897934074984,94.34653763976094,24.836634409940235
155,119.29433532815767,348.7765194646626,0.016420151601363692,94.35418038674769,24.83854509668692
156,119.25291207116612,348.5911819086684,0.010098170893426342,94.36173374590575,24.840433436476438
157,119.39075515213365,348.60317801601656,-0.006881503451777238,94.36919876269485,24.842299690673713
158,119.32988508483082,348.61558031790366,0.022524358053443088,94.37657647034719,24.844144117586797
159,119.25524686744716,348.6486330784492,0.009817654869915943,94.38386789001056,24.84596697250264
160,119.35615126424864,348.63634464379754,-0.0032483138350862246,94.39107403088965,24.847768507722414
161,119.28299530974849,348.6169407669161,-0.024994057148735732,94.3981958903857,24.849548972596423
162,119.37938501424797,348.6338601789281,0.022909425725907418,94.40523445423455,24.851308613558636
163,119.4061588322795,348.68960053953003,-0.01389572466763596,94.41219069664315,24.853047674160788
164,119.3152913661434,348.6631972704934,-0.016453987469568918,94.41906558042433,24.854766395106083
165,119.41249014180204,348.66393436874824,0.010225704320096403,94.42586005713005,24.856465014282513
166,119.39285690888084,348.74360932120953,0.02439752406339273,94.43257506718317,24.85814376679579
167,119.42111930549171,348.7286734345026,0.013842728185105182,94.43921154000756,24.85980288500189
168,119.48255750786778,348.8832133226926,0.005639091200523596,94.44577039415678,24.861442598539195
169,119.38305434384777,348.5644858399228,0.005947543416652859,94.45225253744117,24.863063134360292
170,119.36514835044854,348.8774024706298,0.008534155587803077,94.45865886705354,24.864664716763386
171,119.36577753798221,348.90313786161875,0.007589285897867651,94.46499026969336,24.86624756742334
172,119.37678869688425,348.6508012277563,0.002811914239693758,94.4712476216894,24.86781190542235
173,119.42095907289763,348.80233274762816,0.0010420110395187607,94.47743178912116,24.86935794728029
174,119.44901683038701,348.81296331760836,-0.0006259312789952241,94.48354362793863,24.870885906984658
175,119.45285008736478,348.7428656023873,-0.007539645888666763,94.48958398408082,24.872395996020206
176,119.48734337064013,348.80588785215303,-0.002806750768667741,94.49555369359283,24.873888423398206
177,119.45351639747764,348.7917740281682,-0.016929568141953854,94.50145358274155,24.875363395685387
178,119.53233961068372,349.03317044345295,-0.000983396267947499,94.50728446813005,24.876821117032513
179,119.45314224033592,348.98007512214997,-0.009885911071509174,94.51304715681061,24.878261789202654
180,119.60901233552016,349.0190421417066,-0.01103589317215771,94.5187424463964,24.8796856115991
181,119.51083369555542,348.9870147167871,0.0017989415115347847,94.52437112517188,24.88109278129297
182,119.44315758000276,348.85078783862593,0.013920022863445994,94.52993397220193,24.882483493050483
183,119.43885565144649,348.9108506594197,0.00918316606002313,94.53543175743965,24.883857939359913
184,119.52282940214813,349.0035332622545,-0.01570500603623177,94.54086524183295,24.885216310458237
185,119.49375981891458,348.8780562340498,-0.009896281365703375,94.54623517742986,24.886558794357466
186,119.54678280444786,349.0441830521012,0.00940771187988216,94.55154230748266,24.887885576870666
187,119.54081808822393,348.9791088194222,-0.009824873935383097,94.55678736655067,24.889196841637666
188,119.51951274328941,348.9794171966222,-0.002246331499970246,94.56197108060199,24.890492770150498
189,119.48673797681771,349.0772253714324,0.0055005209902455185,94.56709416711399,24.891773541778498
190,119.4591851927124,349.06671440578026,-0.009683444548636353,94.57215733517255,24.893039333793137
191,119.51837902905301,349.013001205021,0.001053755061459599,94.57716128557027,24.894290321392567
192,119.5892301732691,349.14521175215873,-0.013340254949182045,94.58210671090343,24.895526677725858
193,119.56274950333218,348.9764501904969,-0.006013676439512137,94.58699429566785,24.896748573916962
194,119.49532246585396,349.1225643058803,0.00319781934142537,94.59182471635366,24.897956179088414
195,119.57176391531546,349.130977348696,-0.015929937335316693,94.5965986415389,24.899149660384726
196,119.58779793648958,349.0688921779458,0.00440474737960399,94.6013167319821,24.900329182995524
197,119.52969897643106,349.12976128441744,-0.00019637798926681215,94.60597964071366,24.901494910178414
198,119.58687130401071,349.0134856469905,0.005524899544171478,94.61058801312635,24.902647003281587
199,119.58732293191579,349.1972915487571,0.0022391413406466143,94.61514248706452,24.90378562176613
200,119.53242649198897,349.11826364330943,0.013641404299738442,94.61964369291245,24.904910923228112
201,119.61256275604475,349.10081736834,0.0012522450264790728,94.62409225368161,24.906023063420403
202,119.6277476623848,349.2360294952113,-0.00429405541125253,94.62848878509686,24.907122196274216
203,119.65883349989296,349.10513013005556,0.0012229750303228378,94.63283389568166,24.908208473920414
204,119.66228177259597,349.05806606739867,0.005432980290363879,94.63712818684235,24.909282046710587
205,119.54555793176056,349.0553756045704,0.0004886007032570433,94.64137225295133,24.910343063237832
206,119.57233963401119,349.2374484546824,0.00040591691203882384,94.64556668142939,24.911391670357347
207,119.64971263926716,349.09549490201783,-0.007019916878067554,94.64971205282693,24.912428013206732
208,119.65432140647394,349.34717535432014,-0.006629009175509482,94.65380894090443,24.913452235226107
209,119.65899769927668,349.0490021087312,-0.014026052717996935,94.65785791271173,24.914464478177933
210,119.83043778936148,349.35994076654794,0.017495767431869393,94.66185952866664,24.91546488216666
211,119.67084504593367,349.2496776744154,-0.01243863235391285,94.6658143426324,24.9164535856581
212,119.70352221670689,349.2335365305605,-0.006929051977959073,94.66972290199446,24.917430725498615
213,119.69883224019244,349.2060636841443,-0.007184072655691974,94.6735857477361,24.918396436934025
214,119.68803542059197,349.2898790959507,0.008949243769444414,94.67740341451344,24.91935085362836
215,119.64398226764294,349.26313681404713,-0.002949496782920278,94.68117643072934,24.920294107682334
216,119.70192089732592,349.362520524246,0.012477420726737338,94.68490531860661,24.921226329651653
217,119.62950537701019,349.29141377012087,-0.006734906242438685,94.68859059426025,24.922147648565062
218,119.66042805607287,349.30223027482066,0.0027899416222380196,94.6922327677689,24.923058191942225
219,119.65207194905359,349.26896010282854,-0.008353470532597574,94.69583234324544,24.92395808581136
220,119.68445440093578,349.30124971431087,0.021451491277733884,94.69938981890674,24.924847454726685
221,119.80006424552968,349.3381000861997,-0.011875984190295128,94.70290568714266,24.925726421785665
222,119.59488935692205,349.1842482968273,0.003098207102270275,94.70638043458419,24.926595108646048
223,119.72643821426307,349.22070893762583,0.006337768809320985,94.70981454217075,24.927453635542687
224,119.61531389331444,349.39544400785616,0.004137990974514982,94.71320848521685,24.928302121304213
225,119.676130067234,349.3569892460591,-0.001852876588777083,94.71656273347782,24.929140683369454
226,119.75790424570118,349.3358574023374,-0.0012982069973342617,94.7198777512148,24.9299694378037
227,119.71035443664545,349.3592266655089,0.00043811471979109595,94.72315399725909,24.930788499314772
228,119.65689115672934,349.39265507821233,-0.0014700200162848863,94.72639192507557,24.931597981268894
229,119.67860597863383,349.3286859437113,0.009638791167949096,94.72959198282551,24.932397995706378
230,119.75189918992784,349.31654296834,0.022105230015913514,94.7327546134286,24.93318865335715
231,119.68490503359666,349.4013389037761,-0.005574917850078336,94.7358802546242,24.93397006365605
232,119.73570682919707,349.3141895543234,-0.01369802979579078,94.73896933903202,24.934742334758006
233,119.73058003879821,349.4318326843672,-0.0008828204835125482,94.74202229421192,24.93550557355298
234,119.69909652305606,349.2696046859463,0.025797093376543186,94.74503954272313,24.936259885680784
235,119.84220691244948,349.49470937827147,-0.008036745679697309,94.74802150218271,24.937005375545677
236,119.76999742137374,349.4566777320739,0.016391168054440675,94.75096858532338,24.937742146330844
237,119.64029521227188,349.4457735732306,0.016777008140764407,94.7538812000506,24.93847030001265
238,119.7540855457177,349.51025678177143,-0.005535882417079946,94.75675974949912,24.93918993737478
239,119.71484411378819,349.5711595987455,0.005689830791852753,94.75960463208868,24.93990115802217
240,119.79368632490049,349.52528199541905,0.01628396623128538,94.76241624157917,24.940604060394794
241,119.7145309457195,349.30300457240327,-0.003791277409874871,94.76519496712523,24.941298741781306
242,119.75147407157661,349.3539826062206,-0.0020358036010236177,94.76794119332993,24.941985298332483
243,119.78547623231597,349.4123704118664,-0.005816809139486437,94.7706553002982,24.94266382507455
244,119.8064931377528,349.47038394012344,-0.01014756730692867,94.7733376636893,24.943334415922326
245,119.70613206772741,349.5155844927053,-0.006492775450660071,94.77598865476891,24.943997163692227
246,119.75232679629956,349.42192246324345,-0.012239402667622565,94.7786086404604,24.9446521601151
247,119.74817347642791,349.5006693062644,0.0003408346825922607,94.78119798339577,24.945299495848943
248,119.74208752640354,349.43097983630054,-0.0076997323105864185,94.78375704196571,24.94593926049143
249,119.8658247509449,349.44810876295526,0.002337859117907477,94.78628617036924,24.94657154259231
250,119.800564417431,349.3900549200752,-0.015558956462036273,94.7887857186628,24.9471964296657
251,119.720000100942,349.4342253592182,0.0033088023221445706,94.7912560328086,24.94781400820215
252,119.83163246301754,349.405384730549,0.008335289616089247,94.79369745472259,24.948424363680648
253,119.89450876386145,349.4408250589122,-0.019937356425714554,94.79611032232172,24.94902758058043
254,119.84265274260295,349.60850228673115,0.0037405656984757212,94.79849496957078,24.949623742392696
255,119.71765685477331,349.45351631575403,0.012276689924732923,94.80085172652855,24.950212931632137
256,119.77197727646485,349.7452579849656,-0.012096410186912055,94.80318091939351,24.950795229848378
257,119.86206631871813,349.57927459570936,0.016725723868377035,94.80548287054903,24.951370717637257
258,119.76583761883795,349.5596809831268,0.004190190093660452,94.80775789860793,24.951939474651983
259,119.8258813347775,349.4812542139165,-0.0070501185575840885,94.81000631845663,24.952501579614157
260,119.84486066351286,349.61092080412993,-0.00055769077657706,94.8122284412987,24.953057110324675
261,119.76219074198937,349.51376321344975,0.005583269125217224,94.81442457469792,24.95360614367448
262,119.80793938605028,349.5744389060117,0.0007600539141241151,94.81659502262093,24.954148755655233
263,119.65120113032124,349.77429502119816,0.005387559924463692,94.81874008547919,24.954685021369798
264,119.76436478092708,349.5665604533107,-0.009206735930793663,94.82086006017065,24.95521501504266
265,119.80524660574352,349.6708915356873,0.00169360824036078,94.82295524012078,24.955738810030194
266,119.7577482471346,349.52734799781314,-0.014137144969049803,94.82502591532324,24.95625647883081
267,119.90399226045291,349.5854040671466,-0.0011122606134870033,94.82707237237997,24.956768093094993
268,119.75307116059774,349.7344173921597,-0.009039076414647898,94.8290948945409,24.957273723635225
269,119.80475512939184,349.54709589372567,-0.007355299425897666,94.83109376174312,24.95777344043578
270,119.83544643730598,349.74669933769684,0.012360931752104374,94.83306925064964,24.95826731266241
271,119.90309839435693,349.6627246296828,0.01091310120594269,94.83502163468769,24.958755408671923
272,119.76134054263939,349.56545952498664,0.00609138120907177,94.83695118408653,24.959237796021633
273,119.89336468489421,349.66535378615487,-0.01092312764672579,94.83885816591493,24.959714541478732
274,119.83776524810546,349.69682226213376,-0.0031640844969480194,94.84074284411804,24.96018571102951
275,119.79019983081322,349.6729724069639,0.012130976999791834,94.84260547955398,24.960651369888495
276,119.86437699182282,349.5017728206297,0.0014171691363990475,94.84444633002994,24.961111582507485
277,119.85319655603102,349.5733370107801,0.023193295399816943,94.84626565033786,24.961566412584464
278,119.81517998702618,349.6157781873177,0.003933178393943719,94.84806369228967,24.962015923072418
279,119.85060400551775,349.63365170652355,0.001920491164900316,94.84984070475218,24.962460176188046
280,119.82974740304532,349.69324235784813,-0.003091164642025014,94.85159693368153,24.962899233420384
281,119.85656453975815,349.66174287744997,0.001335409047822823,94.85333262215717,24.963333155539292
282,119.88584749688052,349.54459394035183,-0.001524698363805439,94.85504801041557,24.963762002603893
283,119.9338710850965,349.68568897397563,0.007081086766885905,94.85674333588346,24.964185833970866
284,119.79448602678745,349.7079291030556,0.00956702316794584,94.85841883321066,24.964604708302666
285,119.96481258648424,349.70763248776024,-0.007859894605079494,94.8600747343026,24.96501868357565
286,119.76231848115276,349.75303709448565,-0.013312329535577781,94.86171126835238,24.965427817088095
287,119.85407368241819,349.73697262927203,-0.018362053731032967,94.86332866187252,24.96583216546813
288,119.89279724808777,349.71063677451133,0.0050799132691254365,94.86492713872627,24.96623178468157
289,119.87912808480775,349.6718923631402,-0.011033666061738737,94.8665069201587,24.966626730039675
290,119.8356195373272,349.5481921827289,-0.02152890592952483,94.86806822482717,24.967017056206792
291,119.85800360281921,349.71896257769856,0.003885786045309641,94.8696112688317,24.967402817207926
292,119.84539430937328,349.7046932583772,0.024929995174327906,94.87113626574488,24.96778406643622
293,119.8421904531944,349.7132511643608,-6.070911539893324e-05,94.87264342664137,24.968160856660344
294,119.91573307723743,349.592793501558,0.00838490774451642,94.87413296012716,24.96853324003179
295,119.89267822354846,349.61181973169715,0.0008182935854756502,94.87560507236843,24.968901268092107
296,119.84173688788528,349.78589010373116,-0.0009888965319114268,94.8770599671201,24.969264991780026
297,119.92289796431152,349.7017702484815,0.009190764829877686,94.878497845754,24.9696244614385
298,119.89479947390974,349.762715073711,-0.0029027454418865135,94.87991890728676,24.96997972682169
299,119.92157529252893,349.7136848194657,0.0026739231407190297,94.88132334840739,24.970330837101848
300,119.91389271281614,349.71698854438165,0.0032169780619601364,94.88271136350443,24.970677840876107
301,119.84242223082863,349.7928242276106,-0.006680904536430487,94.88408314469291,24.971020786173227
302,119.8573054947805,349.6795965701708,0.00992042349536523,94.88543888184093,24.97135972046023
303,119.92410387262673,349.73165397628367,-0.0017495975669540864,94.88677876259594,24.971694690648985
304,119.91866465399085,349.69003237790184,-0.007557451594928447,94.8881029724107,24.972025743102677
305,119.88849053197649,349.695271087401,0.005365098435704036,94.88941169456896,24.97235292364224
306,119.89677419151023,349.70828007043986,-0.008984679817910372,94.89070511021083,24.972676277552708
307,119.9561462319296,349.7537346351765,0.0002818115736912825,94.89198339835782,24.972995849589456
308,119.86402274836632,349.7005815394605,-9.118996644203543e-05,94.8932467359377,24.973311683984424
309,119.922277892524,349.842227177795,0.01085895565831578,94.89449529780886,24.973623824452215
310,119.88611867800981,349.67305148114326,0.004746982328799528,94.89572925678466,24.973932314196166
311,119.88663332309856,349.7324921826483,-0.0002502695874514392,94.89694878365721,24.974237195914302
312,119.95372928537033,349.71505409804826,0.008177662992002871,94.89815404722113,24.97453851180528
313,119.94131850553221,349.8687506461866,0.013902075490173135,94.8993452142968,24.9748363035742
314,119.94196479744257,349.77144613521006,0.005578103063518623,94.90052244975357,24.97513061243839
315,119.96778945981472,349.84096849577895,0.00010352619843380607,94.90168591653247,24.975421479133118
316,119.9047766832047,349.6422454574278,-0.013118362323501595,94.9028357756688,24.9757089439172
317,119.93902006842224,349.7850941678598,-0.010651136630753726,94.90397218631449,24.975993046578623
318,119.89059015469691,349.8375113001419,-0.0030522470435466764,94.90509530575999,24.976273826439996
319,119.92347821129975,349.7755053984288,-0.006095122021592831,94.90620528945617,24.976551322364042
